ID,Text,Class
729,A CBS News reporter asked Mike Pence whether he wanted to tell Trump supporters not to use the racist chant send her back.,0
730,"It's a flat out lie. The video shows it's a lie. More importantly, he himself started the chant. He started it on Sunday wit",0
731,Trump's fine people have all the best chants now... * Lock Her Up! * Send Her Back! * Jews will not rep,0
732,Bring up some place in US California is one of the worse Illegal imigration is not the answer is poverty rejected,1
733,Wow. Please watch this! Send Her Back &amp; Trumps Divisive 2020 Strategy - Between the Scenes. vi,0
734,"Its easier to mindlessly chant send her back or despise refugees who struggle to get into the US via Mexicoas if their white families arrival was somehow better, history and facts be damned.",0
735,SERIOUSLY??? As a HUMAN I am outraged. -&gt;Fox News host presses WH adviser Stephen Miller on 'Send her back!' chant at Trump rally,0
736,"There are many, many more good people in this Nation than #racist #mysogenistic #donaldtrump and his goons would have you believe. Don't fall for their lies. Pray for them and stay way away from them. The countdown to the mic drop has begun #USA",0
737,"Donald Trump has zero intention of doing anything his supporters chanting his racist rhetoric, last time it was 'lock her up' and now it will be 'send her back'. He campaigned once on his open hatred of the women who oppose him and he will do it again. is a coward and a liar.",0
738,"Send her back chants are proof that Trump supporters never cared about welcoming those coming into the country legally, or the right way like my ancestors. It has always been about RACE and ETHNICITY.",0
739,What kind of monster wants to send them back into the desert? What's wrong with you?,1
740,Trump made HIS BASE ANGRY WITH Him for throwing them under the bus so he has changed his feeble mind and said there was nothing WRONG WITH THAT CHANT to send her back. Trump had PROVE that he is a RACIST like them.,0
741,"Illegal aliens are not immigrants.Come to a legal point of entry ,you are an immigrant.shimmee over our border1st act on American soil is a crime.Its ridiculous to equate the two/same as the absurdity of equating the Holocaust.",1
742,Chris Wallace Shuts Down Stephen Millers Lie About Racist Send Her Back Chants The Fox News Sunday host also gri,0
743,Scheers response to Trumps Send Her Back chant was stronger than Trudeaus,0
744,Thanks dear. I'll definitely put cbn in the mail I'll send back to them. It's just annoying,1
745,Im not sure if you have seen the news where kids are locked up in the US and theres also a story about a US journalist who was hacked to death I love ASAP I do but this lobbying arrived nicely after send her back chants you are part of the problem and your man too!!,0
746,Pence says Trump might make an effort to stop send her back chants in the future,0
747,No surprise there! It would be a surprise to find a bright idea between the 2 of them!.President Trump claims Melania and Ivanka did not advise him to denounce Send her back chant,0
748,"You know when I've never heard the phrase, Send them back home? When it was said to a White person.",1
749,"I love how they constantly intertwine immigrant with illegal immigrant to imply we are all haters &amp; racists. Were all immigrants, we all came from somewhere else. Immigrants are this country. People here illegally and people here who hate America are the issues at hand.",1
750,"Ayanna, you truly are incompetent!! An illegal criminal alien has no rights!!",1
751,Screaming that Israel must cease to exist that illegal alien raised in changii prison. You say the ADL has to say Marti Elfant did my taxes. To promote the Persian boat person as if the CUNY Law school graduate. And Jeb was even influenced by Alicia always griping about the,1
752,Your not honestly going to make the argument that the news Coverage of Illegal aliens is not mostly slated towards the virtuous and deserving illegal alien are you?,1
753,4 Steps of a Political Disaster Step 1. Donald Trump douses our politics with gasoline. Step 2. Donald Trump drops a lit match. Step 3. The GOP does nothing to put out the flames. Step 4. The fire consumes them all.,0
754,I wonder if this 7yr old American child got to brush her teeth first. Democrats make me sick! They are responsible for this!,1
755,Do NOT become a part of this ! Trump wants to start a race war Ex-advisor alleges his campaign planned Send her Back chants,0
756,"Are you like Jon then, who doesnt like Jacko or his music, but for some reason likes the alien ant farm version of smooth criminal?, always found that to be odd.",1
757,"This is disgraceful! Every major Western leader is denouncing Trumps racist comments and the crowds horrible Send her back! Chants, and you have the audacity to stand behind them. That means you support Trumps racist views in America.",0
758,Staged? Are we to believe that your cult spontaneously erupted in the send her back chant? Or were there instigators in the crowd sent by your regime to get them going?,0
759,Send them back seriously people chanted and Trump smirked and did and said nothing. How is that Christianity thing going for you. You know love and tolerance?,1
760,"Not to worry. You don't need the original packaging to send them back, just as long as everything is securely packaged. You can start a return here",1
761,I've served 21 days &amp; 3 hrs of my death sentence for posting the term Criminal Illegal Alien! Let's see; crossed our borders illegally criminal; they are illegal illegal; they are aliens - not citizens! George Orwell was right!,1
762,"It's about Congress not doing their job leading to 72 hour temp holding facilities having to be used for long term detention centers and illegal immigrant camps, over crowded with no money for supplies till recently but still can't be fixed overnight. Dems now showboating!",1
763,"Thanks to Obama, you inherited that economy. Your numbers for the economy won't come in until your re-elected. Which by the way I believe you will win!!! And let's send them coloreds back!!!",1
764,Everytime she tries to speak up he chants 'send them back' while pointing at her and her parents,1
765,Meanwhile youre educating them about racism and xenophobia aka send her back. A legally nationalized citizen. Wow.,0
766,And pharisee Pence touts his Christianity! A CBS News reporter asked Mike Pence whether he wanted to tell Trump supporters not to use the racist chant send her back. Pence didn't take him up on the offer. va,0
767,"Siemens CEO Joe Kaeser says Trump has become the 'face of racism and exclusion' Trump Attacks Congresswomen At N.C. Rally, As Crowd Chants 'Send Her Back'",0
768,I will do human just need to take a time out I don't think so but you could send me pictures of the outdoors so I can retweet them when I come back but thank you for the offerpal very much appreciated #woof,0
769,I just want a girl I get freaky with and send her back to her man girls on girls #ilikegirls#hotgirl,1
770,Send them back. WE CAN'T AFFORD THEM! TAKE CARE OF OUR OWN HOMELESS! WAKE UP ALREADY!,1
771,Funny how dont stay; Go back where you came from. Have become deport them and send them back. I also strongly believe. If you dont like it here leave. But I also served so you could be jerkets. No one dumping on America or its allies should expect anything less then push back,1
772,When the foreign-born illegal alien Muslim communist agent saboteur Barack Hussein Obama II first...,1
773,#Trump caught with pants down ... says he told them to stop chanting &amp; started speaking very quickly ... the truth ... he said noithing &amp; let them you could see him letting them chant ... counting the time with his head before continuing to insult,0
774,Segment of population subscribes to racism 'decent Ppl' wouldn't allow self-confessed sexual predator accused rapist to lead them in send her back racist chant. Fundamentally no 'shared values' with in con man must go dangerous to freedom &amp; Democracy.,0
775,"You can now add, Send them back to where they came from",1
776,"Angela, I love you, but decent Americans want to send the Trumps back to you and the Nazi Drumpfs that spawned them. Sorry!",1
777,He probably told them to keep him and send him back to where he came from,0
778,This alien looking asshole is the biggest crook of them all. Mark.please take any n all of his promises n deals with caution. He stole from FL taxpayers. He put his big pharma company in his wifes name n made backdoor deals to profit from them. Rick Scottcriminal,1
779,"Trump throws his base under the bus. Then, drags them back out after the bus runs them over.",1
780,He said if you do not love America you are free to leave her... we the people said send them back.,1
781,#TraitorTrump #RacistRapistTrump #RacistGOP #WhiteTrashMAGAts #IStandWithIlhanOmar #IStandWithTheSquad He did NOTHING to stop it. Trump said when crowd chanted 'send her back' about Omar he stopped it. Video shows otherwise.,0
782,"How long before the chant morphs from Send her back to String her up. And Trump will stand smugly by, and the Republicans will argue it's not racist.",0
783,They only chanted what the news brainwashed them to think. And most feel if she broke the law then we should send her back.,0
784,aos ship questions 1. ofc 2. YES YES YES 3. i miss them sm 4. yeah 5. friends 6. yes theyre baby 7. disgusting 8. yes can they come back 9. the best friendship &lt;3 10. i loved their friendship sm &gt;( reply with an emoji and i will send you the questions,0
785,I don't think that there's been anybody who has been more successful at building his political career on dividing people... as,0
786,Im so ready to be in my own space . God please send me these Approved calls . Everybody doing whats best for them . Always no matter what situation they put me in . But I bounce back,0
787,"Pence Trump 'might make an effort' to stop 'send her back' chants Whether does or doesn't, who cares? The cntry/wrld know what he is. The thoughts of most (excpt his sm idiot base &amp; dictators) is WE know him &amp; We Don't want him",0
788,"*Our racist president tells four progressive congresswomen to go back to their countries, Trump's goons screams 'send h",0
789,. When people love their country and see that their country is not living up to its idea,0
790,Someone chanting send her back shows the whole world that this really isnt about entering our country legally. Its about being the right color or practicing the right religion. Of course the morons at Fox and the job scared congress can spin it anyway they like. Its all lies,0
791,ICYMI you should read this from and in case you didn't miss it you should read it again and share it a lot.,0
792,Can anyone but an imagine the loss and rage these parents feel? How UNNECESSARY this is?,0
793,"LIARS, ALL OF THEM; LIARS GOP Condemns Send Her Back Chants About Omar, But Defend Trump | Time",0
794,Opinion The Send Her Back Chant Is Chillingly Reminiscent of Nazi Germany via,0
795,"Send her back, is the racist version of lock her up. The common theme is violence against women. #Trumps base thrives",0
796,"Jews seem to be getting nervous about the send her back chanting, even though Trump is directing it under the aegis of figh",0
797,"There's absolutely nothing racist about chanting send her back...if you hate this country, gtf out.",0
798,Chris Wallace Shuts Down Stephen Miller's Lie About Racist 'Send Her Back' Chants Chris Wallace is deceived. I stand in defense of my country and will oppose the communist squad at every turn. This is orchestrated effort to subvert our country.,0
799,"Here&amp;#8217;s the Hypocrisy of Democrats&amp;#8217; Fake Outrage over &amp;#8216;Send Her Back&amp;#8217; Chants weve carefully examined your claims of being outraged and offended, found them to be defective, and were sending them back.",0
800,Bro send me back to OKC man.. at least them niggas got a fucking Cinnabon,0
801,"So is homegirl admitting send her back is, in fact, very racist? I guess we should be happy were making progress",0
802,Pence Trump Might Make an Effort to Stop Send Her Back Chants in the Future via THE MORE YOU TRY TO SILENCE THE PEOPLE THE LOUDER THE CHANTS WILL GET...1STA RIGHTS...IT'S OUR CONSTITUTIONAL RIGHT TO CHANT SEND THEM BACK...,0
803,Obama built them and warned them. Obama tells South American Countries to not send their children or they will,0
804,Well then just how did the send her back chant start? supporters are just spontaneously racist? I do agree that Donald Trump has unleashed something ugly. He is despicable and the worst thing to happen to our country in my lifetime!,0
805,"federal central reserve bank system is all fake since it is not federal, has no reserves and is not a syst",0
806,"And there will be a whole chorus of people saying its not racist,defending hateful speech , and telling people to send her back where they never said it in public before . Whats the difference ?",0
807,"Using that logic, we should arrest all old white men because 2% of them support send her back. Charles Manson couldnt get away with inciting violence with hate speech, neither will you. Oh, and I am an old white man.",0
808,"Did you have a second bowl of Whiny Bitchiness Flakes this morning, or are you upset about you and Stephen Miller getting exposed on Fox this morning?",0
809,"They aren't tweets which opponents have called racist, they're racist tweets. It's not rhetoric that has been labelled",0
810,He should.....they are anti-Israel and anti-American. Send them back to their own countries,1
811,bring hb back to ikon you panini heads istg ill summon all the demons and send them to yalls houses and make sure yall will never sleep peacefully at night. dont ever show any of ur faces in front me bcs ill 100% run you over,1
812,Goddamn mushrooms are good!! I love them! All of them!! Extra mushrooms or I send it back!!!,0
813,"His little crowd chanting send her back. And he stood there and let them chant until they were done chanting. Then talked shit about her. Now, he is calling that chant patriotic. Speaking out dissent for your government is how democracy works.",0
814,Megan Rapinoe Slams Send Her Back Chants Disgusting and Despicable via,0
815,"Maybe repubs in Congress, can start telling the truth as well. Fox's Chris Wallace Disproves Trump Claim He Stopped 'Send Her Back' Chant",0
816,Chris Wallace presses Stephen Miller on 'send her back' chant at Trump rally | TheHill - The Hill via,0
817,I seriously feel so loved when people send me memes. I send so many to a select number of people so when I actually get them back I feel so validated,0
818,Time to send them back home to help their families.,1
819,Im sorry but I embrace the send her back movement. We are not a country of immigrants . My family has been here for over 500 years. This country was built by old white men. We allow others to come. But they must appreciate it or GTFO!,1
820,"It is racism!!! Investigate her immigration fraud..., then Send her back, she can become the house member representing Somalia!!",0
821,I see people saying send her back chants play into the racist victim game of the left... disagreeing with a minority is considered racist to them. So exactly who would you be displaying this decency for? .. i guess the right virtue signals just as much as the left.,0
822,"San Francisco In Greenville, N.C., where Trump supporters chanted Send her back, leaders of three",0
823,SEND THEM BACK especially the ones that marry their brother to gain citizenship,1
824,"And yet many of those same men are now bending over backwards to explain away everything trump says. He didnt call immigrants animals, he didnt mean literally send them back, he didnt literally mean hed grabbed any women it was just vibrato, etc etc The hypocrisy hurts.",1
825,. GOP has devolved into a personality cult surrounding a racist demagogue who incites a mob to chant a,0
826,"'Send her back!' chant shows Trump's ugly plan to get reelected I have never, ever said that I am ashamed to be white.",0
827,"I don't want to send Ilhan Omar back. I want to keep her here. I want Ilhan Omar, Alexandria Ocasio-Cortez, and all the rest of them to keep talking. -Rush Limbaugh",1
828,You say you tried to stop the Send Her Back chant? FALSE FACT- you egged them on. Everybody knows it.,0
829,"If you're an illegal alien you even get to walk out of jail after murdering, raping and dismembering a human being. This has to stop!",1
830,i wanna send him some curling gel or something i would do anything to get them back,1
831,Instead Of Sayin Send Her Back....They Need To Chant Let Her Talk...The More She Speaks The Better It Is For Everyone To See Her Hate.,0
832,13seconds~9times~very quickly Send her back! Trump.. Send her back! Trump.. Send her back! Trump.. Send her back! Trump.. Send her back! Trump.. Send her back! Trump.. Send her back! Trump.. Send her back! Trump.. Send her back! TrumpAnd she talks..,1
833,Send her back! Trumps rally in North Carolina was an orgy of bigotry,0
834,The same crowd that is saying just come here legally is the same crowd yelling send her back! It was never about t,0
835,"Just another version of send them back, when you think about it.",1
836,"A tense #FoxNews interview saw Miller struggling to defend #Trumps attacks on #TheSquad, claiming the presidents nearly identical complaints were made out of love. #UnitedStates",0
837,"Mitch whats the plan for health care??????? The big nothing? How about the deficit????? Let it grow no big deal??? How about comprehensive imagination????? Send them all back to where they came from?????? Grow some and work for a deal that solves the problems, you coward",1
838,Provocative??does he want to sleep with them or send them back?,1
839,... taken cues from those tweets and listens to them chant send her back (referring to Rep Omar). He says/does nothing to quell the hatred of the crowd. His followers are thus encouraged to publicly display their bigotry and hatred...,0
840,"Trump Reverses Again, Says Crowd Chanting Send Her Back Are Patriots Trump returned to a familiar pattern ignite a",0
841,"Lock her mother up in the nut ward, move her dad in, have his old girlfriend move back from Illinois into a new nicer apt in a better part of town, send her to her sister's for the summer in Madison, talk her mom's parents into buying them a house in a different town, let her mom",1
842,"Exactly right, Chris!! When her lies are uncovered justice needs to be served! If she truly lied to get into the USA its time she be removed from office and be deported back to Somalia as an illegal immigrant!",1
843,"Superman was literally an alien. Not an illegal alien. Though, it's cute you tried to stretch the truth. Nice try sport. Bahahaha!",1
844,"We now know how many people shouted Send Her Back! while the President taunted Ilhan Omar 8,000. Can we register at l",1
845,"How can you not call them out? Our President gets crap because citizens chant send her backand they claim victimhood because people hate them for hating our country, citizens, laws, Jews, and spewing their socialist agenda and we are the ones mean to them!!! What a oxymoron!",0
846,Adam. Anti-Semite is passable - outside of Congress. Marrying your brother to avoid his deportation while you have kids with another man? Whoa boy...SEND HER BACK!,1
847,"But that's not even the point. Trump is clearly trying to rile people up, angry mob style. There are ways to talk about these things. Basking in chants of Send her back is not one of them.",0
848,"Really? I cringed when he used racist terms like send them back, and then gleefully allowed is sympathizers 13 seconds to chant the same bigoted rhetoric. How very Christian of you not to point that out.",1
849,So now you know what its like for all GPs in Ireland John Battling daily for access for our public patients to OPD MRI CT appts with Consultants etc etc We then send them to AE and patients are told go back to your GP This has been going on for yrs and yrs and yrs,1
850,Mr. Cummings should be MORE worried about the children in HIS OWN DISTRICT in Maryland than about illegal immigrant children. He doesn't give a thought to the children in Maryland who are not getting quality education or proper food/housing. IMHO he is just playing for the camera,1
851,"BS tRump and his crime family needs to get out of our White House the have turned it into the White Nationalist House. SEND THEM BACK, SEND THEM ALL BACK.",1
852,Michelle Obama Speaks Out After Send Her Back Chants. Its Our America.,0
853,Watching the clip of send her back and Trump as he just stood there and let them finish yet he claims he tried to stop it. #inners,1
854,Chris Wallace Shuts Down Stephen Millers Lie About Send Her Back Chants,0
855,Fox News Chris Wallace burns down Stephen Miller over Trumps racist lies He let send her back chant go for 13 seconds,0
856,That is the very first photo my family took in the UK Aged 5 my family and I had to find a new home. To those of us w,0
857,"Send her or them back is great, if they don't love America, which they don't, they tell them to leave. It's as simple as that.",1
858,Illegal alien they came here illegally their alien to this country. So therefore we will call them exactly what they are illegal aliens. There is no such thing as illegal immigrants. Immigrants come here LEGALLY. DO NOT TAKE THE CRIMINALITY OUT OF THE CRIMINAL. THAT IS STUPID.,1
859,YOU DIDN'T CARE ABOUT THIS BACK WHEN BARRY WAS PRESIDENT~ SEND THEM BACK~ TAKE CARE OF AMERICA FIRST~ BUIL,1
860,"If we send them back home, they will be reunited. Enough housing them, just return them.",1
861,//these arent automated I pre-made them everytime I get a follow or a follow back and send it as a nice polite greeting.,0
862,"&gt;&gt;As Optimus and Elita stood side by side, taking out Decepticons together with such ferocity, Prime spotted Nemesis Prime barking out orders to have them cornered and killed.. So Prime aimed for his back and fired, hopefully to send him flying for a while.",0
863,Not 1 member of the D activist press sided with the nevertrumpers who correctly condemned Ilhans anti-Semitic remarks and actions but everyone of them sided with these same coward Dem activists in the msm in condemning the send her back chants. This is y NeverTrumpers are tools,0
864,dont even think that people of color are so stupid that we are going to fall for a stunt about getting a Rapper out of jail. I CAN ASK YOU TO SEND YOUR WIFE &amp; HER PARENTS BACK TO WHERE THEY CAME FROM? They have contributed NOTHING TO THIS COUNTRY!,0
865,asked the #squad to love the country or leave it. This would be a voluntary action by them. A chant send them back is an action by someone else on them which obviously we cant do because they are American citizens. #KeepAmericaGreat2020,1
866,Trump need to send the children back to there country with their parents an who ever let the children come in a country in attended need to be accountable for sending their children unattended an blame them for what going on,0
867,"CNN's Jake Tapper highlights how many illegal immigrant families Obama, Biden separated",1
868,"Mike Pence says Trump 'might make an effort to speak out' if 'Send her back' chant happens again &lt; Yes, I might make an effort to not call this statement a ton of BS. Might speak out against something horrible, WTF is that?",0
869,THAT FIRST CAME TO AMERICA AND REACT!! SEND THEM BACK!!! AND DON'T LET THEM TO GET ON THIS LANDS!!! AS INVADERS!!!,1
870,"It doesnt sounds like a threat, its a threat. According to #Immigrants now have to wear a #MAGA hat otherwise will send them back...",1
871,LOOL them mugs out here chanting send her back like she aint got more authority than them in their own country,0
872,Megan Rapinoe Slams Send Her Back Chants as Disgusting and Despicable Mother Jones #SmartNews,0
873,"Respectfully, I don't think any member of the is in any position to lecture the Democratic Party on anything after this week. The Leader and POTUS stood in front of a crowd of NC citizens who chanted Send Her Back - Lecture them first.",0
874,She is the new Mrs Clinton. Lock her up or send her back,1
875,"Im pretty sure that verse only applies to little green alien men from outer space. Illegal alien immigrants are too dirty to let into America. But if a spaceship ever crashes in my backyard, I will treat those aliens with the respect that they deserve...",1
876,When many persons of color tell you that send her back or go back to where you came from is racist. The discussion is over. They feel hurt and humiliated and discriminated. There's no explanation or rationale you can come up with that can change that fact.,0
877,There shouldn't be any doubt of Trump's racism if those who defend him would simply look at his words &amp; actions over the past 3 decades but they won't. Without doubt Trump's a racist Cupp calls out Republicans What a load of crap,0
878,"Trump Send Them Back is not a first. Germany had infamous board game, Juden Raus. Children ex",1
879,Trump &amp; the #GOP's hateful calls to send them back are grotesque echos. 80 years ago Americans refused asylum to a shi,1
880,Yazmin Juarez Illegal immigrant that killed her daughter at the border trying to get tax payers to give her money for it.,1
881,They want to send her back because she hates the country. Only Democrats are obsessed with race.,1
882,The #Data shows Americas future is more squad than send her back!,1
883,"So we have non citizens serving in the military in combat zones that are being deported, and we have a sitting president that dodged the war in Vietnam. Something is wrong with this situation. The draft dodger and his illegal immigrant wife should be the ones ordered to leave.",1
884,I doubt that rising anti-semitism is high on the list of concerns of the send her back crowd.,0
885,Really ! The truth is that you are more racist than your boss ! Should we send back every one that,0
886,Gov. Steve Bullock calls #racist 'send her back' chants 'a stain on this presidency' - ABC News - #ImpeachTheMF #trumpRUSSIA #trumpCrimeFamily #trumpFASCIST #FollowTheMoney #ImpeachDonaldTrump #tRumpCamps via,0
887,"Lisa Boothe is racist. She kept evading the question on Fox News when asked if it was wrong that everybody at the Trump rally kept chanting, send her back. Lisa Boothe is racist Republican and coward for not answering. If she answers. my opinion will change.",0
888,"Trumps recent rally had chants of 'Send her back.' I wonder if that might become 'Send them back' where, in some peoples minds, all Muslims are dangerous/evil.",1
889,Send Him Back! --- Max Boot to Russia. Send Him Back! --- to UK Send Him Back! --- Robert Mueller to Germany Send Her Back! --- Melania Trump to _______?,1
890,Important piece from on send them back racism. True patriots must be tough on it &amp; tough on its causes #FBPE,1
891,Trying to imagine the worst chant that might erupt at a Democrat rally Healthcare for refugees! Silence all bigots! Black lives matter! Impeach the criminal! Trans rights now! Can any right-leaning friends offer one that approaches the ugliness of Send her back?,0
892,"In NC last 18 mths 335 illegal alien men committed 1,173 rapes &amp; sexual assaults AGAINST US CHILDREN",1
893,And this is why WE THE PEOPLE will chant SEND HER BACK at every Trump rally!!!!!,0
894,"Sorry, but want foreign lands to accord justice for your citizens when you can't accord them the same? You sir are beyond a joke.... Better still, this individual is the 'wrong colour ', Send him back before he gets back in!?#youarearacist #justworld",1
895,Here's how you handle an ungrateful and disrespectful illegal alien in our country who spits on an employee,1
896,IF ALL BLACK PEOPLE LEFT AMERICA WHITE RACIST WOULD NOT HAVE ANYONE TO MAKE THEM FEEL SUPREMACIST OVER. THEY ALL TALK CAUSE THEY WOULD NOT KNOW WHAT TO DO IF THEY WERE THE ONLY PEOPLE THEY HAD TO LOOK AT CAUSE DEEP DOWN THEY REALLY HATE THEMSELVES.,1
897,"In addition, the chants of send her back and the go back to tweets, which few on the right have decried, were aimed at US citizens, not people here illegally. The only immigrant in the squad did come here legally.",0
898,"Well, they should come here legally. Please deport them back to where they came from. dont send them to #Florida you &amp; release them in your neighborhood #SocialismKills If #USA is so bad, go to Venezuela #LoveUSA",1
899,Send her back. Well dont forget your Grandfather was German. Send Trimp back.,1
900,"The issue because of Algerian supporters in CAI, They came to Egypt via Military Air Forces from Blida, Algeria and they didn't send back any means of transportation to them after the game. A lot of crowd is there in CAI and a security breach.",0
901,Way to go #ChrisWallace! Thank You! Watch%20Fox%E2%80%99s%20Wallace%20challenge%20Stephen%20Miller%20on%20%E2%80%9Csend%20her%20back%E2%80%9D%20chant.,0
902,"We are NOT protecting AMERICANS from these illegal immigrants. WE CAN NOT ALLOW this to continue. PROSECUTE THESE ANIMALS, but put them in Mexicos PRISONS! Not ours. WE should not take care of these CRIMINALS. SEND THEM BACK . BUILD THE WALL! TRUMP 2020!",1
903,Its ok to say Send her back to a Somali illegal immigrant who defrauded our immigration laws by marrying her brother.,1
904,Isnt she the one that prepped the NC KKKlan crowd to chant send her back?,0
905,Because the send her back chant that the trump supporters did at his rally. Theres probably gonna be more fake stories like this one,0
906,"yah snake obama does it and its ok, trump wants it fixed and it is his fault.B. S . TIRED OF HEARING ABOUT THE ILLEGALS AND THE TREATMENT THEY ARE GETTING. SEND THEM BACK AND BUILD THE EVERY DEMO RAT OUT OF OFFICE.WOHLESS.",1
907,Thank you very much !! I know how to fix it reunite them and send them back Fixed,1
908,Send them all back Every one of them who does not agree with our great President.,1
909,"Ive had to turn off radio 4 as if I have to hear one more old, white, English man explain carefully why they think saying s",1
910,They should be sent home post-haste. It's only fair. They have to go back. We have no interest in keeping them or paying for them. Send them -all- home! All of them and their anchor nits!,1
911,Rep. Elijah Cummings says the 'send her back' chants remind him of his experiences trying to desegregate a community swim,0
912,"Great essay. Were heading to Ireland next week, where I too have family roots. Should I stay? Nope, Ill be coming home,",1
913,"There are plenty of immigrants working much harder, and benefiting many more, than and her husband and the jolly band of mongers still tosses, or wants to toss, them out while his crowd chants send her back to American citizens.",0
914,HuffPost puts blame for the 'send her back' chant at the feet of House Dems leadership,0
915,"every brown person in this fucking country is deeply familiar with go back to where you came from, send them back, etc. its never been said before is a bizarre assumption.",1
916,As I was telling the other night that I believe 25-33% of the ppl chanting send her back are NOT racist. But they see a Browning of America and Trump is tapping into that fear and pushing them. The other % is or have some level of racism and wanted that chant to happen,0
917,Stephen Miller is awesome. Chris Wallace presses Stephen Miller on 'send her back' chant at Trump rally,0
918,"If one other news editor or journalist saw my quote in and refrained from writing the Walk It Back headline for Trump's obviously phony disavowal of the chants at his hate rally, then it was worth it. #TheResistance",0
919,Trump Is Now Defending 'Send Her Back' Chanters 'They Love The USA!' via,0
920,"Not pleased??? How about appalled. Spineless bastard. Pence 'not pleased' with 'send-her-back' chant, but declines to urge an end",0
921,This page should help. Send them a message and they should contact you back soon. x,1
922,"TELL this clown the race card is DEAD.Theyve cried wolf with it so many times its meaningless! Also its NOT racist to saysend her back when shes commited acts of immigration fraud, incest, etc,to get here!What a clown BUTTGOOF IS! via",0
923,#AccordingToDonaldJTrump To chant Send her back is PATRIOTIC Evangelicals agree Silence is consent,0
924,Chris Wallace Shuts Down Stephen Millers Lie About Send Her Back Chants-Why is there a White Supremacist Nazi Fascist Working in the WH as Chief Advisor whos invoking Policy to Incarcerate &amp; Deport Everyone of Color regardless of their legal Status!,0
925,Anyone who doesn't see retoric as racist at this point is purposely keeping their eyes &amp; ears closed. Fox News host presses WH adviser on 'Send her back!' chant,0
926,Then they need to send the First Lady Back. Let's see them yell that,0
927,Would you chant send her back if you happened to attend future Trump rallies? Please .,0
928,". how about that, you illegal alien? Look at you wanting to see a real President's birth certificate? The nerves of you Melanie Trump! #ImpeachTrumpNow",1
929,Your daughter in law warmed the crowd up with this send them back routine. And the Zombie Army that follow you fell in line. Now youre retweeting one of the most out and proud racists in the world. Katie Hopkins to prove something???,1
930,The difference is John McCain would have told the rally to stop chanting Send her Back. Trump let it go on for 13 seconds and then lied today saying he started talking to quiet them. He deserves the treatment he gets.,0
931,"New Article Mike Pence says Trump 'might make an effort to speak out' if 'Send her back' chant happens again #WorldNews July 21, 2019",0
932,"Trump Reverses Again, Says Crowd Chanting 'Send Her Back' Are 'Patriots' #Trump returned to a familiar pattern ignit",0
933,We are at a precipice. Please don't be a bystander.,0
934,Yeah... send her back to.... a different... political... non-racist... ideology ...? Sorry Liz. It was racism.,0
935,What you're describing sounds very similar to characteristics of your President and his followers. Remember when he told his voters to violently hit any one who protested him at his rallies and he would bail them out? Or how about enticing send her back crowd chants. #Hypocrisy,0
936,"USA Send her back ass dntwert op e Kampf vu lnke Politikerinne, fir mi en humant Liewen an Detention Centres (a Prisongen). E Blck hannert dMaueren, an domat op eng for-profit Industrie, di och gre vu bekannte Marke benotzt gtt. [lu]",1
937,Trump supporters chant send her back at a rally &amp; that's a terrible hateful racist thing to say according to the media but th,0
938,Well. Now we arrest nuns and monks. But people who chant send her back are Patriots.,0
939,"And They Hide Behind Their Color Cause That's All They Have Going For Them; If Someone Disagrees With Them, That Person Is Ca",1
940,Illegal Alien Released into U.S. Charged with Brutally Raping 7-Year-Old Girl via,1
941,"Not really. You've just got a Home Secretary, who is in the position he is to pander to the massive illegal immigrant contingent in our country, saying he doesn't think that the party who represent the indigenous people are extremist. That's how bad things have got.",1
942,'I think I did ...(try to stop the 'send her back' chant) ... I started speaking very quickly.' Here's how quickly ...,0
943,Thank you Chris Wallace for calling bullshit on the little fascist. Miller... amerikan carnage defined. via rawstory,1
944,"With regard to someone who comes to America and hates it like Omar, yep I agree if you hate America so much than you are free to get out. Send her back racist? Not! Simply you put, you don't like America? We who do would be happy to send you back to whereever.",1
945,Actually no Beakley would send her ass back to the shadow realm if she even whispered it to her. Gosalyn does not fear death and sees that as a challenge,1
946,Fox News' Chris Wallace questions Stephen Miller on Trump and 'send her back' rally chants,0
947,Well people are all upset over separating an illegal mother from her legal daughter. Her mom had 14 years to become a legal citizen and was too lazy to make it happen. Send them both back to keep the family together,1
948,Trump tries to throw his own supporters under the bus by disavowing send her back chant that he created.,0
949,Hillary got 5 million illegal alien votes just from CA.,1
950,"send them back I think is what he means? unhappy here then,,,,,,,,,, GO HOME!",1
951,"White supremacists, early 1800s Bring them here! (We need slaves!) White supremacist Republicans, today Send them back! Bottom line If they can't own you, they don't want you here. #RacistPresident #RacistGOP",1
952,COMING UP Amid fallout over Trumps racist remarks and send her back chants from supporters at a campaign rally on Wedn,0
953,"Funny how an illegal alien can proudly wave the flag of some other nation, then consider it unfair to be sent back there.",1
954,"Then explain his gloating as his supporters chanted, Send her back. He did shut it down quickly, after taking the time to bask in its glow. Go back to the cotton field like trump would prefer you do.",0
955,Nice going Mr. Wallace. - Chris Wallace Shuts Down S Miller's Lie About Racist 'Send Her Back' Chants,0
956,ho back to your shit hole country and take your illegal immigrant parents with you,1
957,Trump said he told his supporters to stop chanting Send Her Back! I started speaking very quickly...I was not happy with it. If he were a MMA ref he would NEVER ref again. They got in 10 punches AFTER he stopped them,0
