ID,Text,Class
454,"Worth reading, especially if you're Irish-American and proud of it. Send Me Back to the Country I Came From",?
455,Let us not forget it was Chelsea Clinton who was the first to imply is not American &amp; accuse her of anti-Semitism,?
456,Ig every so called zehoye smeticsn would go back to their natural home of origin how many white people would be left on America? SEND THEM BACK Z!,?
457,To start with they shouldnt enter in this country illegally! I flew over 15 hours from my country with exact &amp; complete documentation so I wont be called ILLEGAL ALIEN got it?!,?
458,. GOP has devolved into a personality cult surrounding a racist demagogue who incites a mob to chant ab,?
459,We got enough murderers &amp; child rapists in round them up and send them back forget the human rights. These rats never thought of the people/children they violated ? And maybe the do-gooders who help them would like to go as well. Sure I can set a funding page to pay for 1 way,?
460,"Stop using our money. Send. Them. Back. Stop. Inviting. Freeloaders, thieves, and users. #IStandWithPresTrump #IStandWithTrump",?
461,Drug Czar James W. Carroll More Drugs Are Coming in Than Ever Before Because of Political Diversions,?
462,It happens in little steps. Don't tolerate atrocities.,?
463,Watching Paul Blart with my siblings and no ones ever mentioned that Blarts wife was apparently an illegal immigrant that used Blart to gain citizenship and left him stuck with her kid........wtfffffff who wrote this,?
464,Place where I ordered the wig from ok so you either get 10 EUR and not send it back or 19 EUR and send it back Me the latter Them ok you get 19 and you don't need to send it back Me you tried to trick me haven't you,?
465,Fantasyland numbers again! Yeah I watch the rally you stoke hate and fear in Americans. you didn't try to stop them people from Channing send her back. And stop saying FAKE NEWS if it's live and we all see it it's not FAKE NEWS it's real we're watching it live so sad Donny T,?
466,"What are you babbling about? If you're talking about the Greenville rally he condemned that chant. If you're talking about his tweet, he didn't say send them back. These women are anti-semites and hateful harpies. Where is your outrage at their radical beliefs?",?
467,"Ate them hits. Took em all standing still. Blindsided, confused and couldnt feel. Rode off thinking must be the gainz... And-thats just more money, its time to file that claim. ASAP So as fast as you walked back, send me those checks, a lot quicker than that.",?
468,"Give me an example of racist rhetoric, please. Is Muslim a race? Does a wall see color? Is illegal alien a race? Is your race card worn and smudged from overuse?",?
469,Lara Trump lashes out after CNN host accuses her of 'lying' about rally crowd's Send her back! chant. You were caught on Video Twit.,?
470,Coming up joins us to talk about the fuel added to Trump's fire after a crowd chanted send her back at his rally. Tune in tonight on,?
471,"look at that scary ass looking scared motherfucker can't stand that racist motherfucker,",?
472,3rd angles have never worked in #yrkkh so don't waste time and bring Kartik and,?
473,"THOSE ARE THE VOICES IN YOUR HEAD, DONALD. NOT EVERYONE IS TALKING ABOUT BIG YOUR CROWD WAS. THEY WERE HOWEVER TALKING ABOUT THEIR DEPLORABLE SEND HER BACK CHANT YOU ENCOURAGED AND LET RUN ON, NODDING YOUR HEAD LIKE YOU WERE DANCING TO THE CHANT FOR 13 SECONDS.",?
474,How you sleep at night when you have denied the need for resources?Did you talk to any victims of trafficking,?
475,"Michelle Obama, Hillary slam Trump..Two former First Ladies weighed in on President Trumps send her back comment Friday. Mic",?
476,This! Why send them back when you can incarcerate them?,?
477,"it was sold by amazon directly, so I have no idea. I called the amazon support before I even opened it. I told them I didn't want to open it because I would rather just send it right back. They told me to open it and make sure it was the wrong product.",?
478,U.S. Rep. Alexandria Ocasio-Cortez told constituents that President Donald Trump enjoyed hearing a crowd at his rally earli,?
479,Mike Pence says Trump 'might make an effort to speak out' if 'send her back' chant happens again. Mike Pence needs to stop coddling #NOPE like everyone else.,?
480,"You playing the Trump #AgentOrange card, #MalcolmNotX? Go back where you belong ? Send her back? Trying hard to hide your latent racism and shall we say word soup of hiding behind muslim is not a race ? there is discrimination against religion too",?
481,"Joongs eye infection, Mingis illness, Hwa &amp; Yeos injury, Woos back pain! ALL OF THEM LOOKED SOO EXHAUSTED!Expedition t",?
482,"Regarding the send her back chanting,,,The chant you need to encourage is VOTE THEM OUT!",?
483,"Cincinnati don't need any Send her back chants, but I'll be sure to try an start a Free A$AP chant",?
484,Heres the time-lapse of Trump speaking very quickly to stop the audience from chanting SEND HER BACK! This man is,?
485,"Hi David, I'm sorry to hear your Argos order was declined. This is not us declining the purchase this is the retailer. I will review your claim on Monday and send it back to Argos and ask them to review the purchase. We will contact you on Monday via email. &gt; Danielle",?
486,"3/ Watch again, full screen at 0027 in this video. Trump visibly nods in affirmation as he steps away from the podium while Greenville, NC crowd chants Send her back! Is lying about nodding? #WeReportYouDecide",?
487,Mike Pence says Trump 'might make an effort to speak out' if 'send her back' chant happens again - USA TODAY #Politics #PoliticalParties #Government,?
488,ESPN Gets Political Again As Dan Le Batard Rips Trump Rally Send Her Back Chant,?
489,"Send #Melania #Trump back to where she came from, along with her parents!",?
490,"Hi Sunny! Love you on the View! I'm a high school senior in NC trying to register 8,000 new voters in place of the",?
491,"In 2010 when 10 Russian covert spys were arrested on US soil, Joe Biden was asked by Jay Leno",?
492,I can understand the outrage at send her back but I cannot understand the lack of outrage at Trump supporters must be...d,?
493,send them back! Guess it's OK when the subject is Jews.,?
494,Its hauntingly scary that every time I see an American flag lately I feel shame - not pride. Its incredibly difficult to feel patriotic when your country is chanting send her back and locking kids in cages and stripping women of fundamental rights and... on and on.,?
495,"You dont care about the people. You care about playing politics. Its simple, send them back to the country they came from and build the wall. Then only people who came legally can get in.",?
496,By the way Chucky. When Obama was in there you seem to want to deport a illegal alien Criminal but change your mind I know one reason you're losing voters because nobody in this country once your Marxist States let alone you and your girl telling us what to do,?
497,"Exactly. Obama used strong language about borders, rapists, sex and human trafficking during his presidency and no one called him a racist. Trump says nearly the exact same words and he is a racist. Why? State show Obama 2016 arrested more than Trump has.",?
498,"If corporations can be sued and punished for the opioid epidemic, why can't States and Cities be sued for their sanctuary city stance when an illegal immigrants kills a citizen or legal immigrant?",?
499,"Lara Trump accuses critics of Send her back of pushing a biased, racially-charged narrative",?
500,"Trump reverses again, says crowd chanting 'send her back' are 'incredible patriots' via",?
